12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,15MHN15AGGq9usMdTA6VUw51ZDRihqPzwW,120000.00,248538506fc1c6f6d71307cc6fd61e43c50c4ff2c4f3c63702f106fe51bace17
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,1885260.00,248538506fc1c6f6d71307cc6fd61e43c50c4ff2c4f3c63702f106fe51bace17
1HNNsWXyGqXpEax5TYy47QGVAjeBX8impr,1GvmDEybd2UZtfzLNryiGPDnNosBruWand,1540000.00,49e8bdc06257a3b36c7d29f569e400a732e1ce429008d8c7f308236106fa5186
1FWo5x5YMKkPJ2giGmzqJHvjYkZ75jKFEa,15AEap1u9XLajiSGm5d1V2JDuZoUSpxNtR,1290900.00,8ef39f7311a3e8e43085d179666d9223f9b4f6bc52133afc628c6ccce9c45b42
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,1M4KQBsFqNHC554neXN24Uvorafu1NtHdr,198100.00,d67fad23427bdc2129a42c5d91d2f9f05e0e9201409e8f4ac963b41d26ed66bf
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,3401860.00,d67fad23427bdc2129a42c5d91d2f9f05e0e9201409e8f4ac963b41d26ed66bf
19FL6X48JUNzRiY5JVP987AJh1r7uYucme,1MXYLeXL5x7Xh3zEhJuiqDMCmotEg73PyH,47181371.00,61c0b9bdc4174ad175f96f566acdb47f8dcba9bc456ca2cea8fae6430069f931
19FL6X48JUNzRiY5JVP987AJh1r7uYucme,1HDZaaDHkJCwwH94zXzYXsRgLDR5YcVv2S,27789500.00,61c0b9bdc4174ad175f96f566acdb47f8dcba9bc456ca2cea8fae6430069f931
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,14MZckGStZHBkna9gFUerv4QdsNakHtkRD,337500.00,823eecf4ed7dacd032850721067313318e3032fbe9ec011f5ae7498d64b0662b
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,3669160.00,823eecf4ed7dacd032850721067313318e3032fbe9ec011f5ae7498d64b0662b
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,141YWRzAiYvmphwy39JqAcRYNynx48fDk9,50000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,1BMLUBy8MMEmpvudWhHXgnv5VCNr5ZxF3n,70000.00,8c1c59054f54fc7fd0d359a6fb460dc4e4c07edb86265f5fc752a0b1b8ef8d77
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,1FwcfS5dLeKrZFUpg8Akytb5zazFLrtmcf,240000.00,8cf3225152e6706b1d83de37aa13b086be2237d4ae0840e3b72f2be83c6d7f8d
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,4075860.00,8cf3225152e6706b1d83de37aa13b086be2237d4ae0840e3b72f2be83c6d7f8d
15gfzk43YZQ7Sp6dqxwjXfTyfuz43vRL9n,1GqTiFCsZ3X9C5DmG9vcLy2zpDtLYik1Nh,6309886.00,e016ae016f71e4f269b7e1ac4ea97940b1a32007798b32cd28d5bf4eba8c58ba
1HocSVwmV1aqCVAAtvkSu5zCx2iJ6rJVkR,15AEap1u9XLajiSGm5d1V2JDuZoUSpxNtR,1533700.00,67e8b7b52ee5b74e6e1583b350d6aad240c6f0d9ce0a1f4c0838db3739a75f85
1KnuRe1m9Y9GpdK9Qd7eniHuEVfYw5eJpQ,1NA9uM1aqD1PRay83apNYWvoo8DxQxT9iT,14094000.00,35e1e265fde8b55fbc967b1e639a6dc33235a3957ae6ee0dbec47994e197f25f
1KnuRe1m9Y9GpdK9Qd7eniHuEVfYw5eJpQ,1ELAB7tAgmqtKaEgjv8FCrGgApqVs3fuq,17953184680.00,35e1e265fde8b55fbc967b1e639a6dc33235a3957ae6ee0dbec47994e197f25f
18eKpnw4xwHrDJ6TwC2SmMNhZ4FWs73gAG,15AEap1u9XLajiSGm5d1V2JDuZoUSpxNtR,1495100.00,252891743fa015f5b19f3edc2933bc5da969cd2dee51ff52ea5805e385ca357c
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,16pwHUAdRj78ayhYLzeq9NhsCsydki7fWf,14444000.00,bdb94d4ba0880864b1def8a33613bf93bd9307651fd1f2e6c03884d2d16180a0
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1103538280.00,bdb94d4ba0880864b1def8a33613bf93bd9307651fd1f2e6c03884d2d16180a0
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,14tSTWwpa4nuJLSbMTBbxctQM8ncuNmh57,26221.01,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,1DSKBghtRKjVDsxstjK35TJcBj5gR194Jk,5181.33,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,1A6adXekEQgLLNGPxUwLdSvbsc8rmFQPYa,183075.40,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,12cZneMHGKgMHHwn1oME5goiNfMx5WqLaz,107709.95,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,14P4pDWP3pBFDUWWn11Wi8C8PAMvsm12jp,522848.48,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,19sF921VEvBBE2536rDVw9YVHDYNJA5bfU,269957.69,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,1DWV8S93L5biYmd4svn2n4ixXuTE1NvPrh,26063.92,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,1JKTPcJhV2AJ7ntLhiwh7t2m8orTDQjK35,10519.74,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,13Zmsd8sdipZtyXKFk7H73x3qzZDrQZj6h,486264.82,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,16eSe7XAVYQ7bixyGe9JroQffVVeLVYst,104569.66,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1MUJJjk4aXQwrCgTY97vYBVZCAE3YQXz9a,1LmvFiJZbNwiuRo5CpruafSCphNLTHJt9G,52284.92,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,14tSTWwpa4nuJLSbMTBbxctQM8ncuNmh57,16407.49,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,1DSKBghtRKjVDsxstjK35TJcBj5gR194Jk,3242.16,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
15gPkHVEetW3cPwG3KtCJTRrgHqNsHwNvU,1Hoh1ffXuJp7PkLd3Z5mk99jyvxYqVEqGZ,30000.00,331a06b51c1925c4708029477ba6a2a50bae8f648b79d166061a6d03fb4aff68
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,1A6adXekEQgLLNGPxUwLdSvbsc8rmFQPYa,114557.32,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,12cZneMHGKgMHHwn1oME5goiNfMx5WqLaz,67398.26,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,14P4pDWP3pBFDUWWn11Wi8C8PAMvsm12jp,327166.40,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,19sF921VEvBBE2536rDVw9YVHDYNJA5bfU,168922.91,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,1DWV8S93L5biYmd4svn2n4ixXuTE1NvPrh,16309.19,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,1JKTPcJhV2AJ7ntLhiwh7t2m8orTDQjK35,6582.61,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,13Zmsd8sdipZtyXKFk7H73x3qzZDrQZj6h,304274.60,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,16eSe7XAVYQ7bixyGe9JroQffVVeLVYst,65433.26,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
16hHuwdtaTEVJUL9P9qQXkdff626fMEog7,1LmvFiJZbNwiuRo5CpruafSCphNLTHJt9G,32716.69,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,14tSTWwpa4nuJLSbMTBbxctQM8ncuNmh57,56643.51,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,1DSKBghtRKjVDsxstjK35TJcBj5gR194Jk,11192.88,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,1A6adXekEQgLLNGPxUwLdSvbsc8rmFQPYa,395485.69,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,12cZneMHGKgMHHwn1oME5goiNfMx5WqLaz,232678.68,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,14P4pDWP3pBFDUWWn11Wi8C8PAMvsm12jp,1129475.02,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,19sF921VEvBBE2536rDVw9YVHDYNJA5bfU,583171.76,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,1DWV8S93L5biYmd4svn2n4ixXuTE1NvPrh,56304.16,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,1JKTPcJhV2AJ7ntLhiwh7t2m8orTDQjK35,22725.11,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,13Zmsd8sdipZtyXKFk7H73x3qzZDrQZj6h,1050445.76,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,16eSe7XAVYQ7bixyGe9JroQffVVeLVYst,225894.92,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
1Htdv2k3EdNmPaVKD1J2W7t7wRYe6dVYtx,1LmvFiJZbNwiuRo5CpruafSCphNLTHJt9G,112947.67,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,14tSTWwpa4nuJLSbMTBbxctQM8ncuNmh57,36763.99,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,1DSKBghtRKjVDsxstjK35TJcBj5gR194Jk,7264.64,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,1A6adXekEQgLLNGPxUwLdSvbsc8rmFQPYa,256686.60,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,12cZneMHGKgMHHwn1oME5goiNfMx5WqLaz,151018.11,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,14P4pDWP3pBFDUWWn11Wi8C8PAMvsm12jp,733076.10,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,19sF921VEvBBE2536rDVw9YVHDYNJA5bfU,378502.64,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,1DWV8S93L5biYmd4svn2n4ixXuTE1NvPrh,36543.73,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,1JKTPcJhV2AJ7ntLhiwh7t2m8orTDQjK35,14749.54,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,13Zmsd8sdipZtyXKFk7H73x3qzZDrQZj6h,681782.83,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,16eSe7XAVYQ7bixyGe9JroQffVVeLVYst,146615.17,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
18tXEhNXWLE3hskqnZYCBTuhGVSZj6Qp9u,1LmvFiJZbNwiuRo5CpruafSCphNLTHJt9G,73307.72,893a5bcd0b6cd83ac804e8c851d0a619ec1e288c8662c41d2d860c6ca021dc34
15gPkHVEetW3cPwG3KtCJTRrgHqNsHwNvU,15gPkHVEetW3cPwG3KtCJTRrgHqNsHwNvU,1610460.00,331a06b51c1925c4708029477ba6a2a50bae8f648b79d166061a6d03fb4aff68
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,16eGk311CZ2fpk1zpRXvxgd2uJM3MGb3GW,1197851.49,34949b7ff60d15d90d60fa5105652c8332b681ec68876c48c979bbefe70d968c
12p4wDtaWMc9D3KQzTVtCTTgBu236F2vmz,15gPkHVEetW3cPwG3KtCJTRrgHqNsHwNvU,511613.78,34949b7ff60d15d90d60fa5105652c8332b681ec68876c48c979bbefe70d968c
16d59w3tgbh8zKXJDuZpn9vgA85si1kewp,1NcUiKkURZPd3VZEH9uBe5cRdiseWL2Jbi,1049392.00,59736e172c0c13a3fb5bf501ac60122abe43364258bba50f392be535c3a6c3b1
16d59w3tgbh8zKXJDuZpn9vgA85si1kewp,1HbbFuJCuDkycx6WKcsTn8Z493tgTUQErS,795000.00,59736e172c0c13a3fb5bf501ac60122abe43364258bba50f392be535c3a6c3b1
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1C6oc46AiAnSrsu7TzuKTXR6NmnFbb823K,22221000.00,71eace05fedbe8fc28fcf0d6a55976288464a16fdfc2ad41bac938e0ab922bf2
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,815989280.00,71eace05fedbe8fc28fcf0d6a55976288464a16fdfc2ad41bac938e0ab922bf2
1KE9WDtW6wTwbvfSNSCe51LdJCfSfn3uPt,18c4eTDhsbqeQv7aoGksHPAFLshutn1Hpo,44842285.00,3b898def132ad63a82da62f4c438af2b919f5ef43353ee76d13e1b9bd2ef3f94
15GqNQygakU9bKCyZVwqgA5XUFsHU5yYvE,1GfdyM6LeVwC4yBNUEEVkLPie4Gk2JbihY,4054741.00,d720227848583aae48b3fc35b12fec12fa814420e19217d8d419b77d5fd52204
15GqNQygakU9bKCyZVwqgA5XUFsHU5yYvE,1DnoLNggWonWbPbNKJfnxqFeYF2tegHBFm,4417073.00,d720227848583aae48b3fc35b12fec12fa814420e19217d8d419b77d5fd52204
13bQGkefP5vV8HERutV47VsW51e2sSmpF5,15NpXhNjhiXJvdmZAVhKKD2hNvaPU5oeEt,17967739436.00,96e5776e3adc52ebc1c9f85f840d8242590e020ec1efacabae86f7bb0ab3358e
13bQGkefP5vV8HERutV47VsW51e2sSmpF5,18Su5vZxZrokEecigU2NuvfRq3ZyJjFzHp,19561177.00,96e5776e3adc52ebc1c9f85f840d8242590e020ec1efacabae86f7bb0ab3358e
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1GczVcCfnkFmBhQhxzgrEaiXerheo9BoeU,73329000.00,20ab2679d05f76c1eb0e7ed76ef1256358cb1f6e1026e6929820669c99983127
1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1GGYWZ1PXC3raWg2z3kFpWYXhwK7XrRhnm,1118082280.00,20ab2679d05f76c1eb0e7ed76ef1256358cb1f6e1026e6929820669c99983127
1GoasoSLdW7Wh7tpPDZnVkbzTVvb1V964x,15AEap1u9XLajiSGm5d1V2JDuZoUSpxNtR,3716400.00,59ac72b55bc9018eb2ab7958b4d90938854c1cc24943c2b69239efebb3009166
12iFWCbKboBzisHh5xvaYhFPjoDhB1hK7a,1Bijv2AhyqsfYAyYurdRsZ6NpzyZuwFpB3,47520.00,1075f615060bd2c9d51bb63323b070b00795f7e7e88fa0c82f51a95cacee87d3
15gPkHVEetW3cPwG3KtCJTRrgHqNsHwNvU,16eGk311CZ2fpk1zpRXvxgd2uJM3MGb3GW,3002148.51,34949b7ff60d15d90d60fa5105652c8332b681ec68876c48c979bbefe70d968c
